id;repository;file;line;column;rule
166;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/model/ActivityTitleSummaryMessage.kt;225;42;LongParameterList
167;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/model/util/ParcelableUserListUtils.kt;31;14;LongParameterList
168;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/model/util/ParcelableMessageUtils.kt;120;56;LongParameterList
169;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/model/util/ParcelableMessageUtils.kt;22;1;TooMany
170;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/model/util/ParcelableMediaUtils.kt;46;25;LongParameterList
171;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/model/util/ParcelableMediaUtils.kt;17;1;TooMany
172;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/model/tab/TabConfiguration.kt;75;5;TooMany
173;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/provider/TwidereDataProvider.kt;62;1;LargeClass
174;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/provider/TwidereDataProvider.kt;62;1;TooMany
175;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/LinkCreator.kt;72;38;LongParameterList
176;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/LinkCreator.kt;30;1;TooMany
177;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/MenuUtils.kt;106;23;LongParameterList
178;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/MenuUtils.kt;114;23;LongParameterList
179;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/MenuUtils.kt;220;26;LongParameterList
180;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/MenuUtils.kt;379;36;LongParameterList
181;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/MenuUtils.kt;113;5;LongMethod
182;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/MenuUtils.kt;76;1;LargeClass
183;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/OnLinkClickHandler.kt;127;33;LongParameterList
184;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/text/StatusTextValidator.kt;31;24;LongParameterList
185;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/content/TwidereSQLiteOpenHelper.kt;51;5;LongMethod
186;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/content/TwidereSQLiteOpenHelper.kt;204;5;LongMethod
187;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/content/TwidereSQLiteOpenHelper.kt;45;1;LargeClass
188;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/content/TwidereSQLiteOpenHelper.kt;45;1;TooMany
189;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/dagger/ApplicationModule.kt;72;1;TooMany
190;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/dagger/GeneralComponent.kt;57;1;TooMany
191;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/streaming/TwitterTimelineStreamCallback.kt;27;1;TooMany
192;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/StatusCodeMessageUtils.kt;31;1;TooMany
193;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/Utils.kt;95;1;LargeClass
194;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/Utils.kt;95;1;TooMany
195;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/net/TwidereDns.kt;38;1;TooMany
196;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreFunctions.kt;104;60;LongParameterList
197;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreFunctions.kt;120;36;LongParameterList
198;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreFunctions.kt;145;60;LongParameterList
199;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/database/SuggestionsCursorCreator.kt;164;31;LongParameterList
200;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/database/CachedUsersQueryBuilder.kt;44;25;LongParameterList
201;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/database/CachedUsersQueryBuilder.kt;51;25;LongParameterList
202;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/database/CachedUsersQueryBuilder.kt;92;18;LongParameterList
203;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/database/ContentFiltersUtils.kt;41;32;LongParameterList
204;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/MultiSelectEventHandler.kt;48;1;TooMany
205;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/UserColorNameManager.kt;34;1;TooMany
206;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/HttpClientFactory.kt;30;1;TooMany
207;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/AsyncTwitterWrapper.kt;61;1;LargeClass
208;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/AsyncTwitterWrapper.kt;61;1;TooMany
209;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/IntentUtils.kt;59;24;LongParameterList
210;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/IntentUtils.kt;137;18;LongParameterList
211;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/IntentUtils.kt;145;18;LongParameterList
212;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/IntentUtils.kt;152;18;LongParameterList
213;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/IntentUtils.kt;175;26;LongParameterList
214;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/IntentUtils.kt;209;26;LongParameterList
215;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/IntentUtils.kt;429;28;LongParameterList
216;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/IntentUtils.kt;33;1;LargeClass
217;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/IntentUtils.kt;33;1;TooMany
218;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/ThemeUtils.kt;399;35;LongParameterList
219;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/ThemeUtils.kt;62;1;LargeClass
220;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/ThemeUtils.kt;62;1;TooMany
221;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreUtils.kt;345;25;LongParameterList
222;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreUtils.kt;378;27;LongParameterList
223;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreUtils.kt;397;27;LongParameterList
224;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreUtils.kt;683;40;LongParameterList
225;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreUtils.kt;703;36;LongParameterList
226;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreUtils.kt;722;34;LongParameterList
227;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreUtils.kt;741;38;LongParameterList
228;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreUtils.kt;861;29;LongParameterList
229;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreUtils.kt;68;1;LargeClass
230;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/DataStoreUtils.kt;68;1;TooMany
231;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/notification/ContentNotificationManager.kt;168;5;LongMethod
232;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/notification/ContentNotificationManager.kt;369;5;LongMethod
233;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/notification/ContentNotificationManager.kt;68;1;LargeClass
234;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/notification/ContentNotificationManager.kt;68;1;TooMany
235;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/sync/FileBasedKeyValueSyncAction.kt;14;1;TooMany
236;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/sync/FileBasedDraftsSyncAction.kt;26;5;LongMethod
237;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/sync/SingleFileBasedDataSyncAction.kt;10;1;TooMany
238;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/sync/FileBasedFiltersDataSyncAction.kt;14;1;TooMany
239;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/util/view/AppBarChildBehavior.kt;265;28;LongParameterList
240;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/loader/statuses/AbsRequestStatusesLoader.kt;104;5;LongMethod
241;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/TrendsSuggestionsFragment.kt;52;1;TooMany
242;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/SavedSearchesListFragment.kt;42;1;TooMany
243;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/drafts/DraftsListFragment.kt;73;1;TooMany
244;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AbsContentRecyclerViewFragment.kt;44;1;TooMany
245;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/UserListFragment.kt;72;1;TooMany
246;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/filter/BaseFiltersFragment.kt;63;1;TooMany
247;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/filter/FiltersSubscriptionsFragment.kt;50;1;TooMany
248;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/filter/FilteredUsersFragment.kt;56;1;TooMany
249;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/filter/BaseFiltersImportFragment.kt;44;1;TooMany
250;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/ParcelableUserListsFragment.kt;48;1;TooMany
251;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AbsActivitiesFragment.kt;76;1;LargeClass
252;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AbsActivitiesFragment.kt;76;1;TooMany
253;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/CustomTabsFragment.kt;236;9;LongMethod
254;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/CustomTabsFragment.kt;76;1;TooMany
255;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/NetworkDiagnosticsFragment.kt;101;9;LongMethod
256;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/ParcelableUsersFragment.kt;61;1;TooMany
257;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/UserProfileEditorFragment.kt;68;1;LargeClass
258;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/UserProfileEditorFragment.kt;68;1;TooMany
259;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AbsStatusesFragment.kt;73;1;LargeClass
260;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AbsStatusesFragment.kt;73;1;TooMany
261;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/ExtensionsListFragment.kt;47;1;TooMany
262;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/CursorStatusesFragment.kt;58;1;TooMany
263;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AccountsDashboardFragment.kt;122;5;LongMethod
264;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AccountsDashboardFragment.kt;332;5;LongMethod
265;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AccountsDashboardFragment.kt;426;5;LongMethod
266;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AccountsDashboardFragment.kt;94;1;LargeClass
267;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AccountsDashboardFragment.kt;94;1;TooMany
268;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/ParcelableGroupsFragment.kt;47;1;TooMany
269;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AbsToolbarTabPagesFragment.kt;36;1;TooMany
270;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/HostMappingsListFragment.kt;52;1;TooMany
271;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AbsMediaStatusesFragment.kt;42;1;TooMany
272;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/AccountsManagerFragment.kt;50;1;TooMany
273;Twidere-Android;/home/matheus/Documentos/repositories/Kotlin/Twidere-Android/twidere/src/main/kotlin/org/mariotaku/twidere/fragment/message/MessagesConversationFragment.kt;126;5;LongMethod
